person,personLabel,birthCity,birthCityLabel,birthCountryLabel,university,universityLabel,yearFounded,universityCity,universityCityLabel,universityCountryLabel,employer,employerLabel,employerCity,employerCityLabel,employerCountryLabel
http://www.wikidata.org/entity/Q6151732,Qaisar Mahmood,http://www.wikidata.org/entity/Q11739,Lahore,Pakistan,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q102259404,Qi Guo,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q46658543,Qi Li,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden
http://www.wikidata.org/entity/Q46658543,Qi Li,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q30281555,Fujian Institute of Research on the Structure of Matter,,,
http://www.wikidata.org/entity/Q92092691,Qi Qi,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q62053145,Qian Guo,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q204457,University of Bergen,http://www.wikidata.org/entity/Q26793,Bergen,Norway
http://www.wikidata.org/entity/Q62053145,Qian Guo,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q62053145,Qian Guo,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q378134,Université catholique de Louvain,http://www.wikidata.org/entity/Q665868,Louvain-la-Neuve,Belgium
http://www.wikidata.org/entity/Q62053145,Qian Guo,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q15570,The Chinese University of Hong Kong,,,
http://www.wikidata.org/entity/Q61160711,Qiang Zhang,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q86194081,Qiao-Yu Cui,,,,http://www.wikidata.org/entity/Q1751928,Linnaeus University,2010-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26345,Kalmar,Sweden,http://www.wikidata.org/entity/Q22100889,Institute of Geographic Sciences and Natural Resources Research,,,
http://www.wikidata.org/entity/Q86194081,Qiao-Yu Cui,,,,http://www.wikidata.org/entity/Q1751928,Linnaeus University,2010-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26152,Växjö,Sweden,http://www.wikidata.org/entity/Q22100889,Institute of Geographic Sciences and Natural Resources Research,,,
http://www.wikidata.org/entity/Q42774577,Qiaolin Deng,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q102370475,Qimh Richey Xantcha,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q91136398,Qimin Zhou,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q30254064,Shanghai Ninth People's Hospital,,,
http://www.wikidata.org/entity/Q96683193,Qin Li,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q13371,Harvard University,http://www.wikidata.org/entity/Q49111,Cambridge,United States of America
http://www.wikidata.org/entity/Q54443949,Qing Cheng,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q91863655,Qing Shen,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q196559,University of Iceland,http://www.wikidata.org/entity/Q1764,Reykjavík,Iceland
http://www.wikidata.org/entity/Q91863655,Qing Shen,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q53123224,Qing-Yin Zeng,,,,http://www.wikidata.org/entity/Q1144565,Umeå University,1965-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25579,Umeå,Sweden,,,,,
http://www.wikidata.org/entity/Q51133339,Qingwei Gao,,,,http://www.wikidata.org/entity/Q1972721,Luleå University of Technology,1971-07-01T00:00:00Z,http://www.wikidata.org/entity/Q7230430,Porsön,Sweden,,,,,
http://www.wikidata.org/entity/Q51133339,Qingwei Gao,,,,http://www.wikidata.org/entity/Q1972721,Luleå University of Technology,1971-07-01T00:00:00Z,http://www.wikidata.org/entity/Q26268,Luleå,Sweden,,,,,
http://www.wikidata.org/entity/Q88944847,Qingyue Meng,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q16952,Peking University,,,
http://www.wikidata.org/entity/Q89454320,Qingzhen Bian,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q59554369,Quan Zhang,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q640694,University of Alberta,,,
http://www.wikidata.org/entity/Q59554369,Quan Zhang,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q6689304,Louisiana State University Health Sciences Center Shreveport,,,
http://www.wikidata.org/entity/Q102277243,Quyen Q. Huynh,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q90396938,Rabia Akan,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q86512763,Rachel A. Hickman,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q86512763,Rachel A. Hickman,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q1269766,Technical University of Denmark,http://www.wikidata.org/entity/Q2239,Kongens Lyngby,Denmark
http://www.wikidata.org/entity/Q86512763,Rachel A. Hickman,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q5168500,Copenhagen University Hospital,,,
http://www.wikidata.org/entity/Q86512763,Rachel A. Hickman,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q7899174,Uppsala University Faculty of Medicine,,,
http://www.wikidata.org/entity/Q7279244,Rachel Galinne,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q44927565,Rachel Muheim,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q44927565,Rachel Muheim,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q65379,Virginia Tech,,,
http://www.wikidata.org/entity/Q103275191,Rachele Anderson,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q56540326,Radha Raman Pandey,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q503473,University of Geneva,http://www.wikidata.org/entity/Q71,Geneva,Switzerland
http://www.wikidata.org/entity/Q56540326,Radha Raman Pandey,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q695267,European Molecular Biology Laboratory,http://www.wikidata.org/entity/Q2966,Heidelberg,Germany
http://www.wikidata.org/entity/Q57602729,Radovan Krejci,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q28695,University of Helsinki,http://www.wikidata.org/entity/Q1393776,University of Helsinki main building,Finland
http://www.wikidata.org/entity/Q57602729,Radovan Krejci,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q57986124,Radwa Mahmoud Ashour,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q59094981,Rafael Camacho,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q833670,Katholieke Universiteit Leuven,http://www.wikidata.org/entity/Q118958,Leuven,Belgium
http://www.wikidata.org/entity/Q59094981,Rafael Camacho,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q100742185,Ragnar Arvidsson,http://www.wikidata.org/entity/Q2887103,Vintrosa,Sweden,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q5561169,Ragnar Askmark,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q103156928,Ragnar Bentzel,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q103839027,Ragnar Bergling,http://www.wikidata.org/entity/Q25579,Umeå,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q22570175,Ragnar Berlin,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q782600,Linköping University,,,
http://www.wikidata.org/entity/Q5574618,Ragnar Berwald,http://www.wikidata.org/entity/Q10680648,Stockholm City,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5627064,Ragnar Edenman,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q102398963,Ragnar Freij-Hollanti,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q101500344,Ragnar Hedlund,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q1247075,Uppsala University Coin Cabinet,,,
http://www.wikidata.org/entity/Q5807817,Ragnar Hjorth,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5810582,Ragnar Holm,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5812540,Ragnar Holte,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden
http://www.wikidata.org/entity/Q5813446,Ragnar Hoppe,http://www.wikidata.org/entity/Q10576133,Malmö Sankt Petri församling,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q43979910,Ragnar Hultborn,,,,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q371522,University of Gothenburg,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden
http://www.wikidata.org/entity/Q60482772,Ragnar Jonsson,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q5926213,Ragnar Kumlin,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q5951576,Ragnar Liljeblad,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q6011722,Ragnar Nilsson,http://www.wikidata.org/entity/Q10667817,Q10667817,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q6017391,Ragnar Norrby,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,http://www.wikidata.org/entity/Q2167,Lund,Sweden
http://www.wikidata.org/entity/Q6017391,Ragnar Norrby,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q1144565,Umeå University,http://www.wikidata.org/entity/Q25579,Umeå,Sweden
http://www.wikidata.org/entity/Q14405706,Ragnar Pihlstrand,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q102201058,Ragnar Sigurdsson,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,,,,,
http://www.wikidata.org/entity/Q901134,Ragnar Sohlman,http://www.wikidata.org/entity/Q10550317,Kungsholms parish,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q6187496,Ragnar Stattin,http://www.wikidata.org/entity/Q10728637,Q10728637,Sweden,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q20559089,Ragnar Stefánsson,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q3441720,Ragnar Svensson,http://www.wikidata.org/entity/Q28154,Torslanda,Sweden,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q6218328,Ragnar Törnquist,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q6246927,Ragnar Woxén,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q944344,Ragnar Östberg,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q167920,Royal Swedish Academy of Fine Arts,http://www.wikidata.org/entity/Q10547661,Q10547661,Sweden
http://www.wikidata.org/entity/Q4964057,Ragnhild Lundén,,,,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,,,,,
http://www.wikidata.org/entity/Q60065735,Ragnhild Thorbech,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q5629038,HBO Europe,http://www.wikidata.org/entity/Q1781,Budapest,Hungary
http://www.wikidata.org/entity/Q94459687,Rahim Rahmani,,,,http://www.wikidata.org/entity/Q1940803,Mid Sweden University,1993-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26515,Östersund,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q94459687,Rahim Rahmani,,,,http://www.wikidata.org/entity/Q1940803,Mid Sweden University,1993-01-01T00:00:00Z,http://www.wikidata.org/entity/Q26476,Sundsvall,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q103780832,Rahul Mallick,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q102260037,Raimundas Gaigalas,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q19719618,Raj Somadeva,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q48291419,Rajeev Prabhakar,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q738258,University of Miami,,,
http://www.wikidata.org/entity/Q16633500,Rajeev Thottappillil,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q42324767,Rajiv Kumar,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q42324767,Rajiv Kumar,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q449325,German Cancer Research Center,,,
http://www.wikidata.org/entity/Q50377570,Rakel Wreland Lindström,,,,http://www.wikidata.org/entity/Q371522,University of Gothenburg,1954-07-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q5746371,Ralf Fröberg,,,,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q221645,Stockholm University,,,
http://www.wikidata.org/entity/Q102347750,Ralf Koetter,,,,http://www.wikidata.org/entity/Q782600,Linköping University,1975-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25413,Linköping,Sweden,,,,,
http://www.wikidata.org/entity/Q38545500,Ralf Kuja-Halkola,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q38545500,Ralf Kuja-Halkola,,,,http://www.wikidata.org/entity/Q219564,Karolinska Institute,1810-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,http://www.wikidata.org/entity/Q219564,Karolinska Institute,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden
http://www.wikidata.org/entity/Q101240823,Rambabu Atluri,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q102400709,Ramis Örlü,,,,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,1827-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q37617812,Ramunas Stepanauskas,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q4906809,Bigelow Laboratory for Ocean Sciences,http://www.wikidata.org/entity/Q3450437,Boothbay,United States of America
http://www.wikidata.org/entity/Q37617812,Ramunas Stepanauskas,,,,http://www.wikidata.org/entity/Q218506,Lund University,1666-12-19T00:00:00Z,http://www.wikidata.org/entity/Q2167,Lund,Sweden,http://www.wikidata.org/entity/Q4906809,Bigelow Laboratory for Ocean Sciences,http://www.wikidata.org/entity/Q3450437,Boothbay,United States of America
http://www.wikidata.org/entity/Q92236744,Randi Nordström,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,,,,,
http://www.wikidata.org/entity/Q65029468,Raphael Falk,http://www.wikidata.org/entity/Q1794,Frankfurt am Main,Germany,http://www.wikidata.org/entity/Q221645,Stockholm University,1878-01-01T00:00:00Z,http://www.wikidata.org/entity/Q1754,Stockholm,Sweden,,,,,
http://www.wikidata.org/entity/Q59550648,Raphael Ferreira,,,,http://www.wikidata.org/entity/Q836805,Chalmers University of Technology,1829-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25287,Gothenburg,Sweden,http://www.wikidata.org/entity/Q49121,Harvard Medical School,http://www.wikidata.org/entity/Q100,Boston,United States of America
http://www.wikidata.org/entity/Q80786443,Raquel Lizárraga,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q854280,Royal Institute of Technology,http://www.wikidata.org/entity/Q10441282,Q10441282,Sweden
http://www.wikidata.org/entity/Q80786443,Raquel Lizárraga,,,,http://www.wikidata.org/entity/Q185246,Uppsala University,1477-01-01T00:00:00Z,http://www.wikidata.org/entity/Q25286,Uppsala,Sweden,http://www.wikidata.org/entity/Q961982,Austral University of Chile,,,
